"Capítol","Text_Capítol","Article","Text_Article","Concepte","Text_Concepte","Subconcepte","Text_Subconcepte","Orgànic","Text_Orgànic","Àrees","Text_Àrees","Política","Text_política","Grup_de_programes","Text_Grup_de_programes","Programes","Text_Programes","Subprogrames","Text_Subprogrames","PREV.INICIAL","MODIF.PREVISIÓ","PREV.DEFINITIVA","DRETS_RECONEGUTS","DRETS_ANUL./CANC.","DRETS_LIQUIDATS","RECAPTAT_LIQUIDAT"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42011","Compensació IAE inicial","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","93903411.26","0,00","93903411.26","54094815.32","299189.97","53795625.35","46067794.59"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42012","Compensació IAE addicional","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","4561658.6","0,00","4561658.6","2636074.14","22233.15","2613840.99","2237258.97"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42030","Compensació tributs","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2.518.000,00","0,00","2.518.000,00","2609544.06","0,00","2609544.06","2609544.06"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42090","Altres transf. corrents de l'A.G.Estat","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","15.000.000,00","0,00","15.000.000,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42090","Altres transf. corrents de l'A.G.Estat","0800","GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42091","Aportació Estat institucions àmplia proj","0800","GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42092","Subvencions fin. A.G. Estat eleccions","0101","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","1,00","0,00","1,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42092","Subvencions fin. A.G. Estat eleccions","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","9,00","0,00","9,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT","42093","Aport. Estat formació de personal","0707","GERÈNCIA PERSONES I DESEV.ORGANITZATIU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","421","D'ORGANISMES AUTÒNOMS I AGÈNCIES ESTATAL","42110","Aportacions INE eleccions","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","15873.02","0,00","15873.02","15873.02"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","421","D'ORGANISMES AUTÒNOMS I AGÈNCIES ESTATAL","42120","Aportacions IMSERSO","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","42","DE L'ADMINISTRACIÓ DE L'ESTAT","421","D'ORGANISMES AUTÒNOMS I AGÈNCIES ESTATAL","42190","D'altres organismes autònoms i agències","0700","GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","44","DE SOCIETATS MERCANTILS","441","DE SOCIETATS MERCANTILS","44100","De societats mercantils de l'Ajuntament","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","45","DE COMUNITATS AUTÒNOMES","450","DE L'ADMINIST. GENERAL DE LA COMUNITAT A","45010","Fons cooperació local de Catalunya (FCLC","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3.179.000,00","0,00","3.179.000,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","45","DE COMUNITATS AUTÒNOMES","450","DE L'ADMINIST. GENERAL DE LA COMUNITAT A","45030","Subv. finanlistes Generalitat per l'IMEB","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","13.955.000,00","0,00","13.955.000,00","0,00","0,00","0,00","0,00"
"4","TRANSFERÈNCIES CORRENTS","45","DE COMUNITATS AUTÒNOMES","450","DE L'ADMINIST. GENERAL DE LA COMUNITAT A","45040","Subv. finalistes Gen. atenció primària","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","43506913.21","0,00","43506913.21","17621907.34","0,00","17621907.34","4521270.72"
